manufacturer,serial,device,lua,"本文件专用于H7-TOOL产品,版权归属武汉安富莱电子有限公司",2020-10-12,,,,
Nuvoton(新唐),M451,M4LEDLG6AE,M45xxGxxx_256.lua,M451_CFG,M451_LD_4,M451_AP_256,,,
Nuvoton(新唐),M451,M4LEDRE6AE,M45xxExxx_128.lua,M451_CFG,M451_LD_4,M451_AP_128,,,
Nuvoton(新唐),M451,M4LEDRG6AE,M45xxGxxx_256.lua,M451_CFG,M451_LD_4,M451_AP_256,,,
Nuvoton(新唐),M451,M4TKLE6AE,M45xxExxx_128.lua,M451_CFG,M451_LD_4,M451_AP_128,,,
Nuvoton(新唐),M451,M4TKLG6AE,M45xxGxxx_256.lua,M451_CFG,M451_LD_4,M451_AP_256,,,
Nuvoton(新唐),M451,M4TKRE6AE,M45xxExxx_128.lua,,,,,,
Nuvoton(新唐),M451,M4TKRG6AE,M45xxGxxx_256.lua,,,,,,
Nuvoton(新唐),M451,M4TKVE6AE,M45xxExxx_128.lua,,,,,,
Nuvoton(新唐),M451,M4TKVG6AE,M45xxGxxx_256.lua,,,,,,
Nuvoton(开发中),M479,M479NG8AEE,M479xGxxxx_256.lua,,M479_LD_4,M479_AP_256,,,
Nuvoton(开发中),M479,M479LG8AEE,M479xGxxxx_256.lua,,,,,,
Nuvoton(开发中),M479,M479SG8AEE,M479xGxxxx_256.lua,,,,,,
Nuvoton(开发中),M480,M48xxExxx_128,M48xxExxx_128.lua,,,,,,
Nuvoton(开发中),M480,M48xxGxxx_256,M48xxGxxx_256.lua,,,,,,
Nuvoton(开发中),M480,M48xxIxxx_512,M48xxIxxx_512.lua,,,,,,
Nuvoton(开发中),M480,********************,M48xxExxx_128.lua,,,,,,
Nuvoton(开发中),M480,M481LE8AE,M48xxExxx_128.lua,M481_CFG.FLM,M481_LD_4,M481_AP_128,,,
Nuvoton(开发中),M480,M481SE8AE,M48xxExxx_128.lua,M481_CFG.FLM,M481_LD_4,M481_AP_128,,,
Nuvoton(开发中),M480,M481LG8AE,M48xxGxxx_256.lua,M481_CFG.FLM,M481_LD_4,M481_AP_256,,,
Nuvoton(开发中),M480,M481LGAAE,M48xxGxxx_256.lua,,,,,,
Nuvoton(开发中),M480,M481LGCAE,M48xxGxxx_256.lua,,,,,,
Nuvoton(开发中),M480,M481LIDAE,M48xxIxxx_512.lua,M481_CFG.FLM,M481_LD_4,M481_AP_512,,,
Nuvoton(开发中),M480,M481SG8AE,M48xxGxxx_256.lua,,,,,,
Nuvoton(开发中),M480,M481SG8AE2A,M48xxGxxx_256.lua,,,,,,
Nuvoton(开发中),M480,M481SGAAE,M48xxGxxx_256.lua,,,,,,
Nuvoton(开发中),M480,M481SGCAE,M48xxGxxx_256.lua,,,,,,
Nuvoton(开发中),M480,M481SGCAE2A,M48xxGxxx_256.lua,,,,,,
Nuvoton(开发中),M480,M481SIDAE,M48xxIxxx_512.lua,,,,,,
Nuvoton(开发中),M480,M481ZE8AE,M48xxExxx_128.lua,,M481_LD_4,M481_AP_128,,,
Nuvoton(开发中),M480,M481ZG8AE,M48xxGxxx_256.lua,,,,,,
Nuvoton(开发中),M480,M481ZGAAE,M48xxGxxx_256.lua,,,,,,
Nuvoton(开发中),M480,M481ZGCAE,M48xxGxxx_256.lua,,,,,,
Nuvoton(开发中),M480,M481ZGDAE,M48xxGxxx_256.lua,,,,,,
Nuvoton(开发中),M480,M481ZIDAE,M48xxIxxx_512.lua,,,,,,
Nuvoton(开发中),M480,M482KGAAE,M48xxGxxx_256.lua,,,,,,
Nuvoton(开发中),M480,M482KGCAE,M48xxGxxx_256.lua,,,,,,
Nuvoton(开发中),M480,M482KIDAE,M48xxIxxx_512.lua,,,,,,
Nuvoton(开发中),M480,M482LG8AE,M48xxGxxx_256.lua,,,,,,
Nuvoton(开发中),M480,M482LGAAE,M48xxGxxx_256.lua,,,,,,
Nuvoton(开发中),M480,M482LGCAE,M48xxGxxx_256.lua,,,,,,
Nuvoton(开发中),M480,M482LIDAE,M48xxIxxx_512.lua,,,,,,
Nuvoton(开发中),M480,M482SG8AE,M48xxGxxx_256.lua,,,,,,
Nuvoton(开发中),M480,M482SGAAE,M48xxGxxx_256.lua,,,,,,
Nuvoton(开发中),M480,M482SGCAE,M48xxGxxx_256.lua,,,,,,
Nuvoton(开发中),M480,M482SIDAE,M48xxIxxx_512.lua,,,,,,
Nuvoton(开发中),M480,M482LE8AE,M48xxExxx_128.lua,,,,,,
Nuvoton(开发中),M480,M482SE8AE,M48xxExxx_128.lua,,,,,,
Nuvoton(开发中),M480,M482ZE8AE,M48xxExxx_128.lua,,,,,,
Nuvoton(开发中),M480,M482ZG8AE,M48xxGxxx_256.lua,,,,,,
Nuvoton(开发中),M480,M482ZGCAE,M48xxGxxx_256.lua,,,,,,
Nuvoton(开发中),M480,M482ZIDAE,M48xxIxxx_512.lua,,,,,,
Nuvoton(开发中),M480,M483KG8AE2A,M48xxGxxx_256.lua,,,,,,
Nuvoton(开发中),M480,M483KGCAE,M48xxGxxx_256.lua,,,,,,
Nuvoton(开发中),M480,M483KGCAE2A,M48xxGxxx_256.lua,,,,,,
Nuvoton(开发中),M480,M483KIDAE,M48xxIxxx_512.lua,,,,,,
Nuvoton(开发中),M480,M483SE8AE,M48xxExxx_128.lua,,,,,,
Nuvoton(开发中),M480,M483SG8AE,M48xxGxxx_256.lua,,,,,,
Nuvoton(开发中),M480,M483SG8AE2A,M48xxGxxx_256.lua,,,,,,
Nuvoton(开发中),M480,M483SGAAE,M48xxGxxx_256.lua,,,,,,
Nuvoton(开发中),M480,M483SGCAE,M48xxGxxx_256.lua,,,,,,
Nuvoton(开发中),M480,M483SGCAE2A,M48xxGxxx_256.lua,,,,,,
Nuvoton(开发中),M480,M483SIDAE,M48xxIxxx_512.lua,,,,,,
Nuvoton(开发中),M480,M484KIDAE,M48xxIxxx_512.lua,,,,,,
Nuvoton(开发中),M480,M484SGAAE,M48xxGxxx_256.lua,,,,,,
Nuvoton(开发中),M480,M484SGAAE2U,M48xxGxxx_256.lua,,,,,,
Nuvoton(开发中),M480,M484SIDAE,M48xxIxxx_512.lua,,,,,,
Nuvoton(开发中),M480,M484SIDAE2U,M48xxIxxx_512.lua,,,,,,
Nuvoton(开发中),M480,M485KIDAE,M48xxIxxx_512.lua,,,,,,
Nuvoton(开发中),M480,M485LIDAE,M48xxIxxx_512.lua,,,,,,
Nuvoton(开发中),M480,M485SIDAE,M48xxIxxx_512.lua,,,,,,
Nuvoton(开发中),M480,M485ZIDAE,M48xxIxxx_512.lua,,,,,,
Nuvoton(开发中),M480,M487JIDAE,M48xxIxxx_512.lua,,,,,,
Nuvoton(开发中),M480,M487KIDAE,M48xxIxxx_512.lua,,,,,,
Nuvoton(开发中),M480,M487KMCAN,M48xxIxxx_512.lua,,,,,,
Nuvoton(开发中),M480,M487SGAAE,M48xxGxxx_256.lua,,,,,,
Nuvoton(开发中),M480,M487SIDAE,M48xxIxxx_512.lua,,,,,,
Nuvoton(开发中),Mini51,Mini51FDE,Mini51xxx_4.lua,Mini51_CFG,Mini51_LD_2,Mini51_AP_4,,,
Nuvoton(开发中),Mini51,Mini51LAN,Mini51xxx_4.lua,,,,,,
Nuvoton(开发中),Mini51,Mini51LDE,Mini51xxx_4.lua,,,,,,
Nuvoton(开发中),Mini51,Mini51TAN,Mini51xxx_4.lua,,,,,,
Nuvoton(开发中),Mini51,Mini51TDE,Mini51xxx_4.lua,,,,,,
Nuvoton(开发中),Mini51,Mini51XLAE,Mini51xxx_4.lua,,,,,,
Nuvoton(开发中),Mini51,Mini51XZAE,Mini51xxx_4.lua,,,,,,
Nuvoton(开发中),Mini51,Mini51ZAN,Mini51xxx_4.lua,,,,,,
Nuvoton(开发中),Mini51,Mini51ZDE,Mini51xxx_4.lua,,,,,,
Nuvoton(开发中),Mini51,Mini52FDE,Mini51xxx_8.lua,Mini51_CFG,Mini51_LD_2,Mini51_AP_8,,,
Nuvoton(开发中),Mini51,Mini52LAN,Mini51xxx_8.lua,,,,,,
Nuvoton(开发中),Mini51,Mini52LDE,Mini51xxx_8.lua,,,,,,
Nuvoton(开发中),Mini51,Mini52TAN,Mini51xxx_8.lua,,,,,,
Nuvoton(开发中),Mini51,Mini52TDE,Mini51xxx_8.lua,,,,,,
Nuvoton(开发中),Mini51,Mini52XLAE,Mini51xxx_8.lua,,,,,,
Nuvoton(开发中),Mini51,Mini52XZAE,Mini51xxx_8.lua,,,,,,
Nuvoton(开发中),Mini51,Mini52ZAN,Mini51xxx_8.lua,,,,,,
Nuvoton(开发中),Mini51,Mini52ZDE,Mini51xxx_8.lua,,,,,,
Nuvoton(开发中),Mini51,Mini54FDE,Mini51xxx_16.lua,Mini51_CFG,Mini51_LD_2,Mini51_AP_16,,,
Nuvoton(开发中),Mini51,Mini54LAN,Mini51xxx_16.lua,,,,,,
Nuvoton(开发中),Mini51,Mini54LDE,Mini51xxx_16.lua,,,,,,
Nuvoton(开发中),Mini51,Mini54TAN,Mini51xxx_16.lua,,,,,,
Nuvoton(开发中),Mini51,Mini54TDE,Mini51xxx_16.lua,,,,,,
Nuvoton(开发中),Mini51,Mini54XFHC,Mini51xxx_16.lua,,,,,,
Nuvoton(开发中),Mini51,Mini54XLAE,Mini51xxx_16.lua,,,,,,
Nuvoton(开发中),Mini51,Mini54XZAE,Mini51xxx_16.lua,,,,,,
Nuvoton(开发中),Mini51,Mini54ZAN,Mini51xxx_16.lua,,,,,,
Nuvoton(开发中),Mini51,Mini54ZDE,Mini51xxx_16.lua,,,,,,
Nuvoton(开发中),Mini51,Mini55LDE,Mini51xxx_17_5.lua,Mini51_CFG,Mini51_LD_2,Mini51_AP_17_5,,,
Nuvoton(开发中),Mini51,Mini55TDE,Mini51xxx_17_5.lua,,,,,,
Nuvoton(开发中),Mini51,Mini55ZDE,Mini51xxx_17_5.lua,,,,,,
Nuvoton(开发中),Mini51,Mini57EDE,Mini57xxx_29_5.lua,Mini57_CFG,Mini57_LD_2,Mini57_AP_29_5,,,
Nuvoton(开发中),Mini51,Mini57FDE,Mini57xxx_29_5.lua,,,,,,
Nuvoton(开发中),Mini51,Mini57TDE,Mini57xxx_29_5.lua,,,,,,
Nuvoton(开发中),Mini51,Mini57XDE,Mini57xxx_29_5.lua,,,,,,
Nuvoton(开发中),Mini51,Mini58FDE,Mini51xxx_32.lua,Mini51_CFG,Mini51_LD_2_5,Mini51_AP_32,,,
Nuvoton(开发中),Mini51,Mini58LDE,Mini51xxx_32.lua,,,,,,
Nuvoton(开发中),Mini51,Mini58TDE,Mini51xxx_32.lua,,,,,,
Nuvoton(开发中),Mini51,Mini58ZDE,Mini51xxx_32.lua,,,,,,
Nuvoton(开发中),NANO100,NANO112LB1AN,Nano1xxxBxxx_16.lua,Nano100_CFG,Nano100_LD_4,Nano100_AP_16,,,
Nuvoton(开发中),NANO100,NANO102LB1AN,Nano1xxxBxxx_16.lua,,,,,,
Nuvoton(开发中),NANO100,NANO102ZB1AN,Nano1xxxBxxx_16.lua,,,,,,
Nuvoton(开发中),NANO100,NANO112RB1AN,Nano1xxxBxxx_16.lua,,,,,,
Nuvoton(开发中),NANO100,NANO112SB1AN,Nano1xxxBxxx_16.lua,,,,,,
Nuvoton(开发中),NANO100,NANO102LC2AN,Nano1xxxCxxx_32.lua,Nano100_CFG,Nano100_LD_4,Nano100_AP_32,,,
Nuvoton(开发中),NANO100,NANO112LC2AN,Nano1xxxCxxx_32.lua,,,,,,
Nuvoton(开发中),NANO100,NANO100ZC2AN,Nano1xxxCxxx_32.lua,,,,,,
Nuvoton(开发中),NANO100,NANO112RC2AN,Nano1xxxCxxx_32.lua,,,,,,
Nuvoton(开发中),NANO100,NANO112SC2AN,Nano1xxxCxxx_32.lua,,,,,,
Nuvoton(开发中),NANO100,NANO112VC2AN,Nano1xxxCxxx_32.lua,,,,,,
Nuvoton(开发中),NANO100,NANO102ZC2AN,Nano1xxxCxxx_32.lua,,,,,,
Nuvoton(开发中),NANO100,NANO102SC2AN,Nano1xxxCxxx_32.lua,,,,,,
Nuvoton(开发中),NANO100,NANO120LC2AN,Nano1xxxCxxx_32.lua,,,,,,
Nuvoton(开发中),NANO100,NANO120ZC2AN,Nano1xxxCxxx_32.lua,,,,,,
Nuvoton(开发中),NANO100,NANO120SC2AN,Nano1xxxCxxx_32.lua,,,,,,
Nuvoton(开发中),NANO100,NANO100SC2AN,Nano1xxxCxxx_32.lua,,,,,,
Nuvoton(开发中),NANO100,NANO100LC2AN,Nano1xxxCxxx_32.lua,,,,,,
Nuvoton(开发中),NANO100,NANO110RC2BN,Nano1xxxCxxx_32.lua,,,,,,
Nuvoton(开发中),NANO100,NANO100SC2BN,Nano1xxxCxxx_32.lua,,,,,,
Nuvoton(开发中),NANO100,NANO130SC2BN,Nano1xxxCxxx_32.lua,,,,,,
Nuvoton(开发中),NANO100,NANO100NC2BN,Nano1xxxCxxx_32.lua,,,,,,
Nuvoton(开发中),NANO100,NANO100LC2BN,Nano1xxxCxxx_32.lua,,,,,,
Nuvoton(开发中),NANO100,NANO110KC2BN,Nano1xxxCxxx_32.lua,,,,,,
Nuvoton(开发中),NANO100,NANO120KC2BN,Nano1xxxCxxx_32.lua,,,,,,
Nuvoton(开发中),NANO100,NANO110SC2BN,Nano1xxxCxxx_32.lua,,,,,,
Nuvoton(开发中),NANO100,NANO120SC2BN,Nano1xxxCxxx_32.lua,,,,,,
Nuvoton(开发中),NANO100,NANO100KC2BN,Nano1xxxCxxx_32.lua,,,,,,
Nuvoton(开发中),NANO100,NANO130KC2BN,Nano1xxxCxxx_32.lua,,,,,,
Nuvoton(开发中),NANO100,NANO120LC2BN,Nano1xxxCxxx_32.lua,,,,,,
Nuvoton(开发中),NANO100,NANO100KC3BN,Nano1xxxCxxx_32.lua,,,,,,
Nuvoton(开发中),NANO100,NANO120ZD2AN,Nano1xxxDxxx_64.lua,Nano100_CFG,Nano100_LD_4,Nano100_AP_64,,,
Nuvoton(开发中),NANO100,NANO120LD2AN,Nano1xxxDxxx_64.lua,,,,,,
Nuvoton(开发中),NANO100,NANO120SD2AN,Nano1xxxDxxx_64.lua,,,,,,
Nuvoton(开发中),NANO100,NANO120VD2AN,Nano1xxxDxxx_64.lua,,,,,,
Nuvoton(开发中),NANO100,NANO100LD2AN,Nano1xxxDxxx_64.lua,,,,,,
Nuvoton(开发中),NANO100,NANO100SD2AN,Nano1xxxDxxx_64.lua,,,,,,
Nuvoton(开发中),NANO100,NANO100VD2AN,Nano1xxxDxxx_64.lua,,,,,,
Nuvoton(开发中),NANO100,NANO100ZD2AN,Nano1xxxDxxx_64.lua,,,,,,
Nuvoton(开发中),NANO100,NANO120KD2BN,Nano1xxxDxxx_64.lua,,,,,,
Nuvoton(开发中),NANO100,NANO130KD2BN,Nano1xxxDxxx_64.lua,,,,,,
Nuvoton(开发中),NANO100,NANO130SD2BN,Nano1xxxDxxx_64.lua,,,,,,
Nuvoton(开发中),NANO100,NANO100KD2BN,Nano1xxxDxxx_64.lua,,,,,,
Nuvoton(开发中),NANO100,NANO100ND2BN,Nano1xxxDxxx_64.lua,,,,,,
Nuvoton(开发中),NANO100,NANO110RD2BN,Nano1xxxDxxx_64.lua,,,,,,
Nuvoton(开发中),NANO100,NANO120LD2BN,Nano1xxxDxxx_64.lua,,,,,,
Nuvoton(开发中),NANO100,NANO100LD2BN,Nano1xxxDxxx_64.lua,,,,,,
Nuvoton(开发中),NANO100,NANO100SD2BN,Nano1xxxDxxx_64.lua,,,,,,
Nuvoton(开发中),NANO100,NANO120SD2BN,Nano1xxxDxxx_64.lua,,,,,,
Nuvoton(开发中),NANO100,NANO110SD2BN,Nano1xxxDxxx_64.lua,,,,,,
Nuvoton(开发中),NANO100,NANO110KD2BN,Nano1xxxDxxx_64.lua,,,,,,
Nuvoton(开发中),NANO100,NANO120ZD3AN,Nano1xxxDxxx_64.lua,,,,,,
Nuvoton(开发中),NANO100,NANO100LD3AN,Nano1xxxDxxx_64.lua,,,,,,
Nuvoton(开发中),NANO100,NANO100VD3AN,Nano1xxxDxxx_64.lua,,,,,,
Nuvoton(开发中),NANO100,NANO100ZD3AN,Nano1xxxDxxx_64.lua,,,,,,
Nuvoton(开发中),NANO100,NANO100SD3AN,Nano1xxxDxxx_64.lua,,,,,,
Nuvoton(开发中),NANO100,NANO120SD3AN,Nano1xxxDxxx_64.lua,,,,,,
Nuvoton(开发中),NANO100,NANO120VD3AN,Nano1xxxDxxx_64.lua,,,,,,
Nuvoton(开发中),NANO100,NANO120LD3AN,Nano1xxxDxxx_64.lua,,,,,,
Nuvoton(开发中),NANO100,NANO130KD3BN,Nano1xxxDxxx_64.lua,,,,,,
Nuvoton(开发中),NANO100,NANO120SD3BN,Nano1xxxDxxx_64.lua,,,,,,
Nuvoton(开发中),NANO100,NANO100LD3BN,Nano1xxxDxxx_64.lua,,,,,,
Nuvoton(开发中),NANO100,NANO100ND3BN,Nano1xxxDxxx_64.lua,,,,,,
Nuvoton(开发中),NANO100,NANO100KD3BN,Nano1xxxDxxx_64.lua,,,,,,
Nuvoton(开发中),NANO100,NANO110KD3BN,Nano1xxxDxxx_64.lua,,,,,,
Nuvoton(开发中),NANO100,NANO110SD3BN,Nano1xxxDxxx_64.lua,,,,,,
Nuvoton(开发中),NANO100,NANO130SD3BN,Nano1xxxDxxx_64.lua,,,,,,
Nuvoton(开发中),NANO100,NANO120LD3BN,Nano1xxxDxxx_64.lua,,,,,,
Nuvoton(开发中),NANO100,NANO120KD3BN,Nano1xxxDxxx_64.lua,,,,,,
Nuvoton(开发中),NANO100,NANO100SD3BN,Nano1xxxDxxx_64.lua,,,,,,
Nuvoton(开发中),NANO100,NANO110RD3BN,Nano1xxxDxxx_64.lua,,,,,,
Nuvoton(开发中),NANO100,NANO110SE3BN,Nano1xxxExxx_123.lua,Nano100_CFG,Nano100_LD_4,Nano100_AP_123,,,
Nuvoton(开发中),NANO100,NANO100KE3BN,Nano1xxxExxx_123.lua,,,,,,
Nuvoton(开发中),NANO100,NANO100LE3BN,Nano1xxxExxx_123.lua,,,,,,
Nuvoton(开发中),NANO100,NANO100NE3BN,Nano1xxxExxx_123.lua,,,,,,
Nuvoton(开发中),NANO100,NANO100SE3BN,Nano1xxxExxx_123.lua,,,,,,
Nuvoton(开发中),NANO100,NANO110KE3BN,Nano1xxxExxx_123.lua,,,,,,
Nuvoton(开发中),NANO100,NANO110RE3BN,Nano1xxxExxx_123.lua,,,,,,
Nuvoton(开发中),NANO100,NANO120KE3BN,Nano1xxxExxx_123.lua,,,,,,
Nuvoton(开发中),NANO100,NANO120LE3BN,Nano1xxxExxx_123.lua,,,,,,
Nuvoton(开发中),NANO100,NANO120SE3BN,Nano1xxxExxx_123.lua,,,,,,
Nuvoton(开发中),NANO100,NANO130KE3BN,Nano1xxxExxx_123.lua,,,,,,
Nuvoton(开发中),NANO100,NANO130SE3BN,Nano1xxxExxx_123.lua,,,,,,
Nuvoton(开发中),NANO103,NANO103ZD3AE,Nano103xDxxx_64.lua,Nano103_CFG,Nano103_LD_4,Nano103_AP_64,Nano103_DAT.FLM,,
Nuvoton(开发中),NANO103,NANO103LD3AE,Nano103xDxxx_64.lua,,,,,,
Nuvoton(开发中),NANO103,NANO103SD3AE,Nano103xDxxx_64.lua,,,,,,
Nuvoton(开发中),NDA102,NDA102EC1,NDA102xC1_29_5.lua,,NDA102_LD_2,NDA102_AP_29_5,,,
Nuvoton(开发中),NDA102,NDA102FC1,NDA102xC1_29_5.lua,,,,,,
Nuvoton(开发中),NM1100,NM1100FBAE,NM1100xBxx_17_5.lua,NM1200_CFG,NM1200_LD_2,NM1200_AP_17_5,,,
Nuvoton(开发中),NM1100,NM1100XBAE,NM1100xBxx_17_5.lua,,,,,,
Nuvoton(开发中),NM1120,NM1120DC1AE,NM1120xC1AE_29_5.lua,NM1120_CFG,NM1120_LD_2,NM1120_AP_29_5,,,
Nuvoton(开发中),NM1120,NM1120EC1AE,NM1120xC1AE_29_5.lua,,,,,,
Nuvoton(开发中),NM1120,NM1120FC1AE,NM1120xC1AE_29_5.lua,,,,,,
Nuvoton(开发中),NM1120,NM1120XC1AE,NM1120xC1AE_29_5.lua,,,,,,
Nuvoton(开发中),NM1120,NM1120ZC1AE,NM1120xC1AE_29_5.lua,,,,,,
Nuvoton(开发中),NM1200,NM1200LBAE,NM1200xBxx_17_5.lua,NM1200_CFG,NM1200_LD_2,NM1200_AP_17_5,,,
Nuvoton(开发中),NM1200,NM1200TBAE,NM1200xBxx_17_5.lua,,,,,,
Nuvoton(开发中),NM1200,NM1200ZBAE,NM1200xBxx_17_5.lua,,,,,,
Nuvoton(开发中),NM1200,NM1220EBK0,NM1220x_48.lua,,NM1230_LD_7_5,NM1230_AP_48,,,
Nuvoton(开发中),NM1230,NM1232D,NM1232x_32.lua,,NM1230_LD_7_5,NM1230_AP_32,,,
Nuvoton(开发中),NM1230,NM1232Y,NM1232x_32.lua,,NM1230_LD_7_5,NM1230_AP_32,,,
Nuvoton(开发中),NM1230,NM1233D,NM1233x_48.lua,,NM1230_LD_7_5,NM1230_AP_48,,,
Nuvoton(开发中),NM1230,NM1233Y,NM1233x_48.lua,,NM1230_LD_7_5,NM1230_AP_48,,,
Nuvoton(开发中),NM1230,NM1234D,NM1234x_64.lua,,NM1230_LD_7_5,NM1230_AP_64,,,
Nuvoton(开发中),NM1230,NM1234Y,NM1234x_64.lua,,NM1230_LD_7_5,NM1230_AP_64,,,
Nuvoton(开发中),NM1320,NM1320LC2AE,NM1320LC2AE_36.lua,NM1320_CFG,NM1320_LD_4,NM1320_AP_36,,,
Nuvoton(开发中),NM1330,NM1330LC1AE,NM1320LC2AE_32.lua,NM1330_CFG,NM1330_LD_4,NM1330_AP_32,,,
Nuvoton(开发中),NM1330,NM1330LD2AE,NM1320LC2AE_64.lua,NM1330_CFG,NM1330_LD_4,NM1330_AP_64,,,
Nuvoton(开发中),NM1500,NM1510LC1AE,NM15x0xCxxx_32.lua,NM1500_CFG,NM1500_LD_8,NM1500_AP_32,,,
Nuvoton(开发中),NM1500,NM1520LC2AE,NM15x0xCxxx_32.lua,NM1500_CFG,NM1500_LD_8,NM1500_AP_32,,,
Nuvoton(开发中),NM1500,NM1520LD2AE,NM15x0xDxxx_64.lua,NM1500_CFG,NM1500_LD_8,NM1500_AP_64,,,
Nuvoton(开发中),NM1500,NM1520RC2AE,NM15x0xCxxx_32.lua,NM1500_CFG,NM1500_LD_8,NM1500_AP_32,,,
Nuvoton(开发中),NM1500,NM1520RD2AE,NM15x0xDxxx_64.lua,NM1500_CFG,NM1500_LD_8,NM1500_AP_64,,,
Nuvoton(开发中),NM1500,NM1530LE3AE,NM15x0xExxx_128.lua,,NM1500_LD_8,NM1500_AP_128,,,
Nuvoton(开发中),NM1500,NM1530VD3AE,NM15x0xDxxx_64.lua,NM1500_CFG,NM1500_LD_8,NM1500_AP_64,,,
Nuvoton(开发中),NM1500,NM1530VE3AE,NM15x0xExxx_128.lua,NM1500_CFG,NM1500_LD_8,NM1500_AP_128,,,
Nuvoton(开发中),NM1810,NM18100Y,NM1810xx_29_5.lua,,NM1810_LD_2,NM1810_AP_29_5,,,
Nuvoton(开发中),NM1810,NM18101Y,NM1810xx_29_5.lua,,,,,,
Nuvoton(开发中),NM1810,NM18105Y,NM1810xx_29_5.lua,,,,,,
Nuvoton(开发中),NM1810,NM18107Y,NM1810xx_29_5.lua,,NM1810_LD_2,NM1810_AP_29_5,,,
Nuvoton(开发中),NM1810,NM1817NT,NM1810xx_29_5.lua,,NM1810_LD_2,NM1810_AP_29_5,,,
Nuvoton(开发中),NM1820,NM18200D,NM1820xx_17_5.lua,,NM1820_LD_2,NM1820_AP_17_5,,,
Nuvoton(开发中),NM1820,NM18200S,NM1820xx_17_5.lua,,,,,,
Nuvoton(开发中),NM1820,NM18200Y,NM1820xx_17_5.lua,,,,,,
Nuvoton(开发中),NM1820,NM18201S,NM1820xx_17_5.lua,,,,,,
Nuvoton(开发中),NM1820,NM18201Y,NM1820xx_17_5.lua,,,,,,
Nuvoton(开发中),NM1820,NM18202S,NM1820xx_17_5.lua,,,,,,
Nuvoton(开发中),NM1820,NM18202Y,NM1820xx_17_5.lua,,,,,,
Nuvoton(开发中),NM1820,NM1820ZB0AE,NM1820xx_17_5.lua,,NM1820_LD_2,NM1820_AP_17_5,,,
Nuvoton(开发中),NM1820,NM1827UW,NM1820xx_17_5.lua,,NM1820_LD_2,NM1820_AP_17_5,,,
Nuvoton(开发中),NUC029,NUC029FAE,NUC029FAx_16.lua,,NUC029_LD_2,NUC029_AP_16,,,
Nuvoton(开发中),NUC029,NUC029KGE,NUC029xGx_256.lua,,NUC029GE_LD_4,NUC029GE_AP_256,,,
Nuvoton(开发中),NUC029,NUC029LAN,NUC029xAx_64.lua,,NUC029_LD_4,NUC029_AP_64,,,
Nuvoton(开发中),NUC029,NUC029LDE,NUC029xDx_68.lua,,NUC029_LD_4,NUC029_AP_68,,,
Nuvoton(开发中),NUC029,NUC029LEE,NUC029xEx_128.lua,,NUC029_LD_8,NUC029_AP_128,,,
Nuvoton(开发中),NUC029,NUC029LGE,NUC029xGx_256.lua,,NUC029GE_LD_4,NUC029GE_AP_256,,,
Nuvoton(开发中),NUC029,NUC029NAN,NUC029xAx_64.lua,,NUC029_LD_4,NUC029_AP_64,,,
Nuvoton(开发中),NUC029,NUC029SDE,NUC029xDx_68.lua,,NUC029_LD_4,NUC029_AP_68,,,
Nuvoton(开发中),NUC029,NUC029SEE,NUC029xEx_128.lua,,NUC029_LD_8,NUC029_AP_128,,,
Nuvoton(开发中),NUC029,NUC029SGE,NUC029xGx_256.lua,,NUC029GE_LD_4,NUC029GE_AP_256,,,
Nuvoton(开发中),NUC029,NUC029TAE,NUC029TAx_32.lua,,NUC029_LD_4,NUC029_AP_32,,,
Nuvoton(开发中),NUC029,NUC029TAN,NUC029TAx_32.lua,,NUC029_LD_4,NUC029_AP_32,,,
Nuvoton(开发中),NUC029,NUC029ZAN,NUC029ZAx_64.lua,,NUC029_LD_4,NUC029_AP_64,,,
Nuvoton(开发中),NUC100,NUC100LC1BN,NUC100xCxxx_32.lua,NUC100_CFG,NUC100_LD_4,NUC100_AP_32,,,
Nuvoton(开发中),NUC100,NUC100LC1DN,NUC100xCxxx_32.lua,,,,,,
Nuvoton(开发中),NUC100,NUC100LD1BN,NUC100xDxxx_64.lua,NUC100_CFG,NUC100_LD_4,NUC100_AP_64,,,
Nuvoton(开发中),NUC100,NUC100LD1DN,NUC100xDxxx_64.lua,,,,,,
Nuvoton(开发中),NUC100,NUC100LD2BN,NUC100xDxxx_64.lua,,,,,,
Nuvoton(开发中),NUC100,NUC100LD2DN,NUC100xDxxx_64.lua,,,,,,
Nuvoton(开发中),NUC100,NUC100LD3AN,NUC100xDxxx_64.lua,,,,,,
Nuvoton(开发中),NUC100,NUC100LD3DN,NUC100xDxxx_64.lua,,,,,,
Nuvoton(开发中),NUC100,NUC100LE3AN,NUC100xExxx_128.lua,NUC100_CFG,NUC100_LD_4,NUC100_AP_128,,,
Nuvoton(开发中),NUC100,NUC100LE3DN,NUC100xExxx_128.lua,,,,,,
Nuvoton(开发中),NUC100,NUC100RC1BN,NUC100xCxxx_32.lua,NUC100_CFG,NUC100_LD_4,NUC100_AP_32,,,
Nuvoton(开发中),NUC100,NUC100RC1DN,NUC100xCxxx_32.lua,,,,,,
Nuvoton(开发中),NUC100,NUC100RD1BN,NUC100xDxxx_64.lua,,,,,,
Nuvoton(开发中),NUC100,NUC100RD1DN,NUC100xDxxx_64.lua,,,,,,
Nuvoton(开发中),NUC100,NUC100RD2BN,NUC100xDxxx_64.lua,,,,,,
